Altitude,Treatment,Temp,Moisture,Day,Rtime
High Altitude,Treated,11.38,0.09,143,22/05/2013 15:00
High Altitude,Treated,11.63,0.09,143,22/05/2013 16:00
High Altitude,Treated,11.16,0.09,143,22/05/2013 17:00
High Altitude,Treated,10.72,0.089,143,22/05/2013 18:00
High Altitude,Treated,10.04,0.089,143,22/05/2013 19:00
High Altitude,Treated,9.78,0.088,143,22/05/2013 20:00
High Altitude,Treated,9.09,0.088,143,22/05/2013 21:00
High Altitude,Treated,8.85,0.088,143,22/05/2013 22:00
High Altitude,Treated,8.49,0.088,143,22/05/2013 23:00
High Altitude,Treated,8.36,0.087,143,23/05/2013 00:00
High Altitude,Treated,8.3,0.087,143,23/05/2013 01:00
High Altitude,Treated,7.626,0.087,143,23/05/2013 02:00
High Altitude,Treated,7.153,0.087,143,23/05/2013 03:00
High Altitude,Treated,6.339,0.088,143,23/05/2013 04:00
High Altitude,Treated,6.755,0.088,143,23/05/2013 05:00
High Altitude,Treated,5.871,0.089,143,23/05/2013 06:00
High Altitude,Treated,7.196,0.089,143,23/05/2013 07:00
High Altitude,Treated,7.193,0.089,143,23/05/2013 08:00
High Altitude,Treated,7.709,0.089,143,23/05/2013 09:00
High Altitude,Treated,5.216,0.095,143,23/05/2013 10:00
High Altitude,Treated,6.841,0.121,143,23/05/2013 11:00
High Altitude,Treated,8.7,0.116,144,23/05/2013 12:00
High Altitude,Treated,9.67,0.112,144,23/05/2013 13:00
High Altitude,Treated,11.01,0.109,144,23/05/2013 14:00
High Altitude,Treated,10.62,0.105,144,23/05/2013 15:00
High Altitude,Treated,10.44,0.103,144,23/05/2013 16:00
High Altitude,Treated,10.01,0.101,144,23/05/2013 17:00
High Altitude,Treated,9.02,0.099,144,23/05/2013 18:00
High Altitude,Treated,8.81,0.098,144,23/05/2013 19:00
High Altitude,Treated,8.33,0.097,144,23/05/2013 20:00
High Altitude,Treated,7.961,0.096,144,23/05/2013 21:00
High Altitude,Treated,7.734,0.096,144,23/05/2013 22:00
High Altitude,Treated,7.537,0.095,144,23/05/2013 23:00
High Altitude,Treated,6.731,0.095,144,24/05/2013 00:00
High Altitude,Treated,6.567,0.095,144,24/05/2013 01:00
High Altitude,Treated,5.808,0.096,144,24/05/2013 02:00
High Altitude,Treated,4.537,0.104,144,24/05/2013 03:00
High Altitude,Treated,4.615,0.124,144,24/05/2013 04:00
High Altitude,Treated,5.408,0.13,144,24/05/2013 05:00
High Altitude,Treated,6.846,0.128,144,24/05/2013 06:00
High Altitude,Treated,7.536,0.126,144,24/05/2013 07:00
High Altitude,Treated,8.24,0.124,144,24/05/2013 08:00
High Altitude,Treated,8.31,0.122,144,24/05/2013 09:00
High Altitude,Treated,9.38,0.12,144,24/05/2013 10:00
High Altitude,Treated,10.95,0.117,144,24/05/2013 11:00
High Altitude,Treated,11.18,0.115,145,24/05/2013 12:00
High Altitude,Treated,12.46,0.113,145,24/05/2013 13:00
High Altitude,Treated,12.97,0.111,145,24/05/2013 14:00
High Altitude,Treated,12.81,0.109,145,24/05/2013 15:00
High Altitude,Treated,11.97,0.107,145,24/05/2013 16:00
High Altitude,Treated,12.11,0.107,145,24/05/2013 17:00
High Altitude,Treated,10.72,0.105,145,24/05/2013 18:00
High Altitude,Treated,10.91,0.104,145,24/05/2013 19:00
High Altitude,Treated,10.07,0.102,145,24/05/2013 20:00
High Altitude,Treated,7.842,0.101,145,24/05/2013 21:00
High Altitude,Treated,4.318,0.1,145,24/05/2013 22:00
High Altitude,Treated,-0.041,0.099,145,24/05/2013 23:00
High Altitude,Treated,-1.77,0.099,145,25/05/2013 00:00
High Altitude,Treated,-2.639,0.098,145,25/05/2013 01:00
High Altitude,Treated,-3.728,0.098,145,25/05/2013 02:00
High Altitude,Treated,-4.342,0.098,145,25/05/2013 03:00
High Altitude,Treated,-4.733,0.097,145,25/05/2013 04:00
High Altitude,Treated,-5.128,0.096,145,25/05/2013 05:00
High Altitude,Treated,-1.651,0.097,145,25/05/2013 06:00
High Altitude,Treated,4.195,0.098,145,25/05/2013 07:00
High Altitude,Treated,9.84,0.099,145,25/05/2013 08:00
High Altitude,Treated,12.69,0.1,145,25/05/2013 09:00
High Altitude,Treated,13.31,0.1,145,25/05/2013 10:00
High Altitude,Treated,12.55,0.101,145,25/05/2013 11:00
High Altitude,Treated,11.6,0.101,146,25/05/2013 12:00
High Altitude,Treated,10.86,0.102,146,25/05/2013 13:00
High Altitude,Treated,10.05,0.101,146,25/05/2013 14:00
High Altitude,Treated,9.86,0.1,146,25/05/2013 15:00
High Altitude,Treated,10.06,0.1,146,25/05/2013 16:00
High Altitude,Treated,10.47,0.099,146,25/05/2013 17:00
High Altitude,Treated,9.82,0.097,146,25/05/2013 18:00
High Altitude,Treated,9.16,0.096,146,25/05/2013 19:00
High Altitude,Treated,7.269,0.095,146,25/05/2013 20:00
High Altitude,Treated,3.601,0.094,146,25/05/2013 21:00
High Altitude,Treated,0.627,0.093,146,25/05/2013 22:00
High Altitude,Treated,-0.798,0.092,146,25/05/2013 23:00
High Altitude,Treated,-2.451,0.092,146,26/05/2013 00:00
High Altitude,Treated,-3.392,0.092,146,26/05/2013 01:00
High Altitude,Treated,-3.976,0.091,146,26/05/2013 02:00
High Altitude,Treated,-4.394,0.091,146,26/05/2013 03:00
High Altitude,Treated,-4.749,0.091,146,26/05/2013 04:00
High Altitude,Treated,-4.832,0.091,146,26/05/2013 05:00
High Altitude,Treated,-1.844,0.091,146,26/05/2013 06:00
High Altitude,Treated,4.695,0.092,146,26/05/2013 07:00
High Altitude,Treated,9.91,0.093,146,26/05/2013 08:00
High Altitude,Treated,12.75,0.093,146,26/05/2013 09:00
High Altitude,Treated,12.74,0.094,146,26/05/2013 10:00
High Altitude,Treated,12.36,0.094,146,26/05/2013 11:00
High Altitude,Treated,11.89,0.095,147,26/05/2013 12:00
High Altitude,Treated,11.16,0.095,147,26/05/2013 13:00
High Altitude,Treated,10.18,0.095,147,26/05/2013 14:00
High Altitude,Treated,10.07,0.095,147,26/05/2013 15:00
High Altitude,Treated,10.11,0.095,147,26/05/2013 16:00
High Altitude,Treated,9.97,0.094,147,26/05/2013 17:00
High Altitude,Treated,9.69,0.092,147,26/05/2013 18:00
High Altitude,Treated,9.38,0.091,147,26/05/2013 19:00
High Altitude,Treated,8.44,0.09,147,26/05/2013 20:00
High Altitude,Treated,6.448,0.089,147,26/05/2013 21:00
High Altitude,Treated,3.731,0.088,147,26/05/2013 22:00
High Altitude,Treated,0.69,0.088,147,26/05/2013 23:00
High Altitude,Treated,-0.41,0.088,147,27/05/2013 00:00
High Altitude,Treated,0.041,0.088,147,27/05/2013 01:00
High Altitude,Treated,0.099,0.088,147,27/05/2013 02:00
High Altitude,Treated,0.29,0.088,147,27/05/2013 03:00
High Altitude,Treated,1.248,0.088,147,27/05/2013 04:00
High Altitude,Treated,3.635,0.088,147,27/05/2013 05:00
High Altitude,Treated,5.806,0.088,147,27/05/2013 06:00
High Altitude,Treated,8.32,0.088,147,27/05/2013 07:00
High Altitude,Treated,9.7,0.088,147,27/05/2013 08:00
High Altitude,Treated,10.12,0.088,147,27/05/2013 09:00
High Altitude,Treated,9.74,0.088,147,27/05/2013 10:00
High Altitude,Treated,7.809,0.09,147,27/05/2013 11:00
High Altitude,Treated,7.524,0.091,148,27/05/2013 12:00
High Altitude,Treated,7.317,0.094,148,27/05/2013 13:00
High Altitude,Treated,7.82,0.1,148,27/05/2013 14:00
High Altitude,Treated,7.997,0.12,148,27/05/2013 15:00
High Altitude,Treated,7.273,0.143,148,27/05/2013 16:00
High Altitude,Treated,6.271,0.169,148,27/05/2013 17:00
High Altitude,Treated,6.645,0.169,148,27/05/2013 18:00
High Altitude,Treated,6.516,0.173,148,27/05/2013 19:00
High Altitude,Treated,6.482,0.173,148,27/05/2013 20:00
High Altitude,Treated,5.986,0.172,148,27/05/2013 21:00
High Altitude,Treated,5.772,0.171,148,27/05/2013 22:00
High Altitude,Treated,5.632,0.168,148,27/05/2013 23:00
High Altitude,Treated,5.488,0.164,148,28/05/2013 00:00
High Altitude,Treated,4.23,0.162,148,28/05/2013 01:00
High Altitude,Treated,3.425,0.16,148,28/05/2013 02:00
High Altitude,Treated,2.471,0.158,148,28/05/2013 03:00
High Altitude,Treated,2.86,0.157,148,28/05/2013 04:00
High Altitude,Treated,3.16,0.156,148,28/05/2013 05:00
High Altitude,Treated,4.072,0.154,148,28/05/2013 06:00
High Altitude,Treated,4.942,0.153,148,28/05/2013 07:00
High Altitude,Treated,5.63,0.152,148,28/05/2013 08:00
High Altitude,Treated,7.667,0.151,148,28/05/2013 09:00
High Altitude,Treated,10.17,0.15,148,28/05/2013 10:00
High Altitude,Treated,10.75,0.148,148,28/05/2013 11:00
High Altitude,Treated,11.11,0.145,149,28/05/2013 12:00
High Altitude,Treated,11.67,0.142,149,28/05/2013 13:00
High Altitude,Treated,11.66,0.138,149,28/05/2013 14:00
High Altitude,Treated,10.67,0.136,149,28/05/2013 15:00
High Altitude,Treated,8.41,0.138,149,28/05/2013 16:00
High Altitude,Treated,8.11,0.154,149,28/05/2013 17:00
High Altitude,Treated,8.1,0.177,149,28/05/2013 18:00
High Altitude,Treated,7.847,0.192,149,28/05/2013 19:00
High Altitude,Treated,7.747,0.199,149,28/05/2013 20:00
High Altitude,Treated,7.83,0.198,149,28/05/2013 21:00
High Altitude,Treated,7.996,0.189,149,28/05/2013 22:00
High Altitude,Treated,7.983,0.178,149,28/05/2013 23:00
High Altitude,Treated,7.479,0.171,149,29/05/2013 00:00
High Altitude,Treated,6.231,0.167,149,29/05/2013 01:00
High Altitude,Treated,5.901,0.164,149,29/05/2013 02:00
High Altitude,Treated,6.437,0.162,149,29/05/2013 03:00
High Altitude,Treated,8.66,0.16,149,29/05/2013 04:00
High Altitude,Treated,9.5,0.158,149,29/05/2013 05:00
High Altitude,Treated,8.97,0.158,149,29/05/2013 06:00
High Altitude,Treated,9.2,0.157,149,29/05/2013 07:00
High Altitude,Treated,10.58,0.155,149,29/05/2013 08:00
High Altitude,Treated,12.31,0.153,149,29/05/2013 09:00
High Altitude,Treated,12.38,0.15,149,29/05/2013 10:00
High Altitude,Treated,13.13,0.148,149,29/05/2013 11:00
High Altitude,Treated,16.25,0.144,150,29/05/2013 12:00
High Altitude,Treated,17.36,0.14,150,29/05/2013 13:00
High Altitude,Treated,17.37,0.137,150,29/05/2013 14:00
High Altitude,Treated,17.17,0.134,150,29/05/2013 15:00
High Altitude,Treated,14.97,0.131,150,29/05/2013 16:00
High Altitude,Treated,14.72,0.129,150,29/05/2013 17:00
High Altitude,Treated,14.16,0.127,150,29/05/2013 18:00
High Altitude,Treated,14.56,0.126,150,29/05/2013 19:00
High Altitude,Treated,13.75,0.126,150,29/05/2013 20:00
High Altitude,Treated,12.4,0.126,150,29/05/2013 21:00
High Altitude,Treated,12.53,0.126,150,29/05/2013 22:00
High Altitude,Treated,12.69,0.126,150,29/05/2013 23:00
High Altitude,Treated,12.77,0.125,150,30/05/2013 00:00
High Altitude,Treated,12.17,0.125,150,30/05/2013 01:00
High Altitude,Treated,11.43,0.125,150,30/05/2013 02:00
High Altitude,Treated,10.45,0.125,150,30/05/2013 03:00
High Altitude,Treated,9.93,0.124,150,30/05/2013 04:00
High Altitude,Treated,10.16,0.124,150,30/05/2013 05:00
High Altitude,Treated,10.28,0.124,150,30/05/2013 06:00
High Altitude,Treated,13.16,0.125,150,30/05/2013 07:00
High Altitude,Treated,14.32,0.125,150,30/05/2013 08:00
High Altitude,Treated,15.62,0.125,150,30/05/2013 09:00
High Altitude,Treated,14.52,0.124,150,30/05/2013 10:00
High Altitude,Treated,15.29,0.123,150,30/05/2013 11:00
High Altitude,Treated,13.77,0.122,151,30/05/2013 12:00
High Altitude,Treated,14.44,0.121,151,30/05/2013 13:00
High Altitude,Treated,14.65,0.12,151,30/05/2013 14:00
High Altitude,Treated,14.41,0.12,151,30/05/2013 15:00
High Altitude,Treated,16.73,0.119,151,30/05/2013 16:00
High Altitude,Treated,15.85,0.118,151,30/05/2013 17:00
High Altitude,Treated,15.25,0.118,151,30/05/2013 18:00
High Altitude,Treated,14.38,0.117,151,30/05/2013 19:00
High Altitude,Treated,13.6,0.115,151,30/05/2013 20:00
High Altitude,Treated,11.64,0.114,151,30/05/2013 21:00
High Altitude,Treated,8.38,0.113,151,30/05/2013 22:00
High Altitude,Treated,6.231,0.112,151,30/05/2013 23:00
High Altitude,Treated,4.742,0.112,151,31/05/2013 00:00
High Altitude,Treated,3.435,0.111,151,31/05/2013 01:00
High Altitude,Treated,3,0.111,151,31/05/2013 02:00
High Altitude,Treated,2.561,0.111,151,31/05/2013 03:00
High Altitude,Treated,2.224,0.11,151,31/05/2013 04:00
High Altitude,Treated,4.227,0.11,151,31/05/2013 05:00
High Altitude,Treated,6.439,0.111,151,31/05/2013 06:00
High Altitude,Treated,8.26,0.111,151,31/05/2013 07:00
High Altitude,Treated,9.58,0.111,151,31/05/2013 08:00
High Altitude,Treated,11.62,0.112,151,31/05/2013 09:00
High Altitude,Treated,14.63,0.113,151,31/05/2013 10:00
High Altitude,Treated,14.61,0.114,151,31/05/2013 11:00
High Altitude,Treated,14.22,0.115,152,31/05/2013 12:00
High Altitude,Treated,12.6,0.115,152,31/05/2013 13:00
High Altitude,Treated,11.2,0.115,152,31/05/2013 14:00
High Altitude,Treated,10.63,0.114,152,31/05/2013 15:00
High Altitude,Treated,11.37,0.114,152,31/05/2013 16:00
High Altitude,Treated,11.96,0.112,152,31/05/2013 17:00
High Altitude,Treated,11.16,0.11,152,31/05/2013 18:00
High Altitude,Treated,10.76,0.109,152,31/05/2013 19:00
High Altitude,Treated,10.4,0.108,152,31/05/2013 20:00
High Altitude,Treated,10.33,0.107,152,31/05/2013 21:00
High Altitude,Treated,9.12,0.106,152,31/05/2013 22:00
High Altitude,Treated,9.15,0.106,152,31/05/2013 23:00
High Altitude,Treated,7.862,0.105,152,01/06/2013 00:00
High Altitude,Treated,7.794,0.105,152,01/06/2013 01:00
High Altitude,Treated,9.13,0.104,152,01/06/2013 02:00
High Altitude,Treated,7.913,0.104,152,01/06/2013 03:00
High Altitude,Treated,4.64,0.103,152,01/06/2013 04:00
High Altitude,Treated,3.599,0.103,152,01/06/2013 05:00
High Altitude,Treated,7.956,0.103,152,01/06/2013 06:00
High Altitude,Treated,11.59,0.104,152,01/06/2013 07:00
High Altitude,Treated,12.75,0.104,152,01/06/2013 08:00
High Altitude,Treated,13.13,0.105,152,01/06/2013 09:00
High Altitude,Treated,13.51,0.105,152,01/06/2013 10:00
High Altitude,Treated,12.83,0.106,152,01/06/2013 11:00
High Altitude,Treated,12.75,0.106,153,01/06/2013 12:00
High Altitude,Treated,11.38,0.106,153,01/06/2013 13:00
High Altitude,Treated,10.67,0.106,153,01/06/2013 14:00
High Altitude,Treated,10.03,0.105,153,01/06/2013 15:00
High Altitude,Treated,10.34,0.105,153,01/06/2013 16:00
High Altitude,Treated,9.9,0.104,153,01/06/2013 17:00
High Altitude,Treated,9.8,0.102,153,01/06/2013 18:00
High Altitude,Treated,9.39,0.101,153,01/06/2013 19:00
High Altitude,Treated,8.93,0.1,153,01/06/2013 20:00
High Altitude,Treated,7.145,0.099,153,01/06/2013 21:00
High Altitude,Treated,5.477,0.098,153,01/06/2013 22:00
High Altitude,Treated,5.039,0.098,153,01/06/2013 23:00
High Altitude,Treated,3.379,0.098,153,02/06/2013 00:00
High Altitude,Treated,2.344,0.097,153,02/06/2013 01:00
High Altitude,Treated,1.14,0.097,153,02/06/2013 02:00
High Altitude,Treated,0.157,0.097,153,02/06/2013 03:00
High Altitude,Treated,-0.624,0.096,153,02/06/2013 04:00
High Altitude,Treated,-0.739,0.096,153,02/06/2013 05:00
High Altitude,Treated,0.747,0.096,153,02/06/2013 06:00
High Altitude,Treated,5.491,0.097,153,02/06/2013 07:00
High Altitude,Treated,12.24,0.098,153,02/06/2013 08:00
High Altitude,Treated,15.37,0.099,153,02/06/2013 09:00
High Altitude,Treated,15.4,0.1,153,02/06/2013 10:00
High Altitude,Treated,14.75,0.1,153,02/06/2013 11:00
High Altitude,Treated,14.25,0.101,154,02/06/2013 12:00
High Altitude,Treated,12.87,0.101,154,02/06/2013 13:00
High Altitude,Treated,11.8,0.1,154,02/06/2013 14:00
High Altitude,Treated,11.66,0.099,154,02/06/2013 15:00
High Altitude,Treated,11.54,0.099,154,02/06/2013 16:00
High Altitude,Treated,11.2,0.097,154,02/06/2013 17:00
High Altitude,Treated,10.96,0.096,154,02/06/2013 18:00
High Altitude,Treated,10.97,0.094,154,02/06/2013 19:00
High Altitude,Treated,8.55,0.093,154,02/06/2013 20:00
High Altitude,Treated,4.844,0.093,154,02/06/2013 21:00
High Altitude,Treated,2.907,0.092,154,02/06/2013 22:00
High Altitude,Treated,2.27,0.092,154,02/06/2013 23:00
High Altitude,Treated,1.832,0.092,154,03/06/2013 00:00
High Altitude,Treated,1.276,0.092,154,03/06/2013 01:00
High Altitude,Treated,0.863,0.092,154,03/06/2013 02:00
High Altitude,Treated,0.542,0.091,154,03/06/2013 03:00
High Altitude,Treated,0.217,0.091,154,03/06/2013 04:00
High Altitude,Treated,0.163,0.091,154,03/06/2013 05:00
High Altitude,Treated,4.034,0.092,154,03/06/2013 06:00
High Altitude,Treated,9.78,0.092,154,03/06/2013 07:00
High Altitude,Treated,15.22,0.093,154,03/06/2013 08:00
High Altitude,Treated,18.12,0.094,154,03/06/2013 09:00
High Altitude,Treated,18.93,0.095,154,03/06/2013 10:00
High Altitude,Treated,17.26,0.095,154,03/06/2013 11:00
High Altitude,Treated,16.27,0.095,155,03/06/2013 12:00
High Altitude,Treated,15.43,0.095,155,03/06/2013 13:00
High Altitude,Treated,15.76,0.095,155,03/06/2013 14:00
High Altitude,Treated,16.25,0.094,155,03/06/2013 15:00
High Altitude,Treated,16.15,0.092,155,03/06/2013 16:00
High Altitude,Treated,16.07,0.092,155,03/06/2013 17:00
High Altitude,Treated,16.47,0.091,155,03/06/2013 18:00
High Altitude,Treated,17.52,0.09,155,03/06/2013 19:00
High Altitude,Treated,17.01,0.089,155,03/06/2013 20:00
High Altitude,Treated,12.36,0.088,155,03/06/2013 21:00
High Altitude,Treated,8.61,0.087,155,03/06/2013 22:00
High Altitude,Treated,5.797,0.087,155,03/06/2013 23:00
High Altitude,Treated,3.844,0.087,155,04/06/2013 00:00
High Altitude,Treated,2.781,0.087,155,04/06/2013 01:00
High Altitude,Treated,2.506,0.087,155,04/06/2013 02:00
High Altitude,Treated,2.219,0.087,155,04/06/2013 03:00
High Altitude,Treated,1.449,0.087,155,04/06/2013 04:00
High Altitude,Treated,0.625,0.087,155,04/06/2013 05:00
High Altitude,Treated,4.618,0.087,155,04/06/2013 06:00
High Altitude,Treated,11.67,0.088,155,04/06/2013 07:00
High Altitude,Treated,14.43,0.088,155,04/06/2013 08:00
High Altitude,Treated,16.29,0.088,155,04/06/2013 09:00
High Altitude,Treated,17.54,0.089,155,04/06/2013 10:00
High Altitude,Treated,18.21,0.09,155,04/06/2013 11:00
High Altitude,Treated,18.21,0.09,156,04/06/2013 12:00
High Altitude,Treated,18.11,0.09,156,04/06/2013 13:00
High Altitude,Treated,17.45,0.089,156,04/06/2013 14:00
High Altitude,Treated,17.76,0.088,156,04/06/2013 15:00
High Altitude,Treated,18.42,0.087,156,04/06/2013 16:00
High Altitude,Treated,18.73,0.086,156,04/06/2013 17:00
High Altitude,Treated,18.58,0.085,156,04/06/2013 18:00
High Altitude,Treated,19.17,0.084,156,04/06/2013 19:00
High Altitude,Treated,17.99,0.083,156,04/06/2013 20:00
High Altitude,Treated,14.7,0.082,156,04/06/2013 21:00
High Altitude,Treated,9.43,0.082,156,04/06/2013 22:00
High Altitude,Treated,6.665,0.082,156,04/06/2013 23:00
High Altitude,Treated,6.033,0.082,156,05/06/2013 00:00
High Altitude,Treated,6.558,0.082,156,05/06/2013 01:00
High Altitude,Treated,4.916,0.082,156,05/06/2013 02:00
High Altitude,Treated,4.14,0.082,156,05/06/2013 03:00
High Altitude,Treated,5.722,0.082,156,05/06/2013 04:00
High Altitude,Treated,6.796,0.082,156,05/06/2013 05:00
High Altitude,Treated,9.21,0.082,156,05/06/2013 06:00
High Altitude,Treated,12.07,0.083,156,05/06/2013 07:00
High Altitude,Treated,13.84,0.083,156,05/06/2013 08:00
High Altitude,Treated,14.21,0.084,156,05/06/2013 09:00
High Altitude,Treated,15.52,0.084,156,05/06/2013 10:00
High Altitude,Treated,14.21,0.084,156,05/06/2013 11:00
High Altitude,Treated,14.71,0.084,157,05/06/2013 12:00
High Altitude,Treated,12.04,0.084,157,05/06/2013 13:00
High Altitude,Treated,12.49,0.084,157,05/06/2013 14:00
High Altitude,Treated,12.25,0.084,157,05/06/2013 15:00
High Altitude,Treated,12.65,0.082,157,05/06/2013 16:00
High Altitude,Treated,13.13,0.082,157,05/06/2013 17:00
High Altitude,Treated,13.73,0.08,157,05/06/2013 18:00
High Altitude,Treated,14.58,0.079,157,05/06/2013 19:00
High Altitude,Treated,13.59,0.078,157,05/06/2013 20:00
High Altitude,Treated,10.67,0.078,157,05/06/2013 21:00
High Altitude,Treated,6.865,0.078,157,05/06/2013 22:00
High Altitude,Treated,5.561,0.078,157,05/06/2013 23:00
High Altitude,Treated,4.391,0.078,157,06/06/2013 00:00
High Altitude,Treated,2.693,0.078,157,06/06/2013 01:00
High Altitude,Treated,2.226,0.078,157,06/06/2013 02:00
High Altitude,Treated,2.429,0.078,157,06/06/2013 03:00
High Altitude,Treated,2.418,0.078,157,06/06/2013 04:00
High Altitude,Treated,1.267,0.079,157,06/06/2013 05:00
High Altitude,Treated,4.38,0.079,157,06/06/2013 06:00
High Altitude,Treated,10.6,0.079,157,06/06/2013 07:00
High Altitude,Treated,14.37,0.08,157,06/06/2013 08:00
High Altitude,Treated,16.5,0.081,157,06/06/2013 09:00
High Altitude,Treated,17.32,0.081,157,06/06/2013 10:00
High Altitude,Treated,16.5,0.082,157,06/06/2013 11:00
High Altitude,Treated,15.91,0.082,158,06/06/2013 12:00
High Altitude,Treated,16.31,0.081,158,06/06/2013 13:00
High Altitude,Treated,15.75,0.081,158,06/06/2013 14:00
High Altitude,Treated,16.22,0.08,158,06/06/2013 15:00
High Altitude,Treated,16.36,0.079,158,06/06/2013 16:00
High Altitude,Treated,16.91,0.077,158,06/06/2013 17:00
High Altitude,Treated,16.44,0.076,158,06/06/2013 18:00
High Altitude,Treated,17.45,0.075,158,06/06/2013 19:00
High Altitude,Treated,16.8,0.074,158,06/06/2013 20:00
High Altitude,Treated,12.59,0.074,158,06/06/2013 21:00
High Altitude,Treated,8.11,0.074,158,06/06/2013 22:00
High Altitude,Treated,6.294,0.074,158,06/06/2013 23:00
High Altitude,Treated,4.863,0.074,158,07/06/2013 00:00
High Altitude,Treated,4.51,0.074,158,07/06/2013 01:00
High Altitude,Treated,3.725,0.074,158,07/06/2013 02:00
High Altitude,Treated,2.632,0.074,158,07/06/2013 03:00
High Altitude,Treated,1.494,0.074,158,07/06/2013 04:00
High Altitude,Treated,0.92,0.075,158,07/06/2013 05:00
High Altitude,Treated,5.419,0.075,158,07/06/2013 06:00
High Altitude,Treated,12.01,0.076,158,07/06/2013 07:00
High Altitude,Treated,16.69,0.076,158,07/06/2013 08:00
High Altitude,Treated,18.67,0.076,158,07/06/2013 09:00
High Altitude,Treated,20.27,0.077,158,07/06/2013 10:00
